data_hora,cidade,temperatura,umidade,precipitacao,precipitacao_24h,ndwi,risco_previsto
2026-05-28 03:00:00,Sao_Paulo,13.1,97.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-28 04:00:00,Sao_Paulo,12.4,99.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-28 05:00:00,Sao_Paulo,11.9,99.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-28 06:00:00,Sao_Paulo,11.6,100.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-28 07:00:00,Sao_Paulo,11.4,100.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-28 08:00:00,Sao_Paulo,11.8,99.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-28 09:00:00,Sao_Paulo,13.6,92.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-28 10:00:00,Sao_Paulo,14.9,83.0,0.0,1.4,-0.2542796246003193,Baixo
2026-05-28 11:00:00,Sao_Paulo,16.3,75.0,0.0,1.4,-0.2542796246003193,Baixo
2026-05-28 12:00:00,Sao_Paulo,18.1,63.0,0.0,1.3,-0.2542796246003193,Baixo
2026-05-28 13:00:00,Sao_Paulo,19.1,59.0,0.0,1.2000000000000002,-0.2542796246003193,Baixo
2026-05-28 14:00:00,Sao_Paulo,19.7,56.0,0.0,0.3,-0.2542796246003193,Baixo
2026-05-28 15:00:00,Sao_Paulo,20.2,55.0,0.0,0.1,-0.2542796246003193,Baixo
2026-05-28 16:00:00,Sao_Paulo,19.5,60.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-28 17:00:00,Sao_Paulo,17.5,74.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-28 18:00:00,Sao_Paulo,15.9,85.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-28 19:00:00,Sao_Paulo,14.9,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-28 20:00:00,Sao_Paulo,14.4,94.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-28 21:00:00,Sao_Paulo,14.9,89.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-28 22:00:00,Sao_Paulo,14.1,93.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-28 23:00:00,Sao_Paulo,13.6,96.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 00:00:00,Sao_Paulo,13.8,97.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 01:00:00,Sao_Paulo,13.9,96.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 02:00:00,Sao_Paulo,14.2,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 03:00:00,Sao_Paulo,13.8,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 04:00:00,Sao_Paulo,13.6,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 05:00:00,Sao_Paulo,13.4,93.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 06:00:00,Sao_Paulo,13.1,95.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 07:00:00,Sao_Paulo,12.9,94.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 08:00:00,Sao_Paulo,13.4,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 09:00:00,Sao_Paulo,14.6,89.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 10:00:00,Sao_Paulo,16.2,80.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 11:00:00,Sao_Paulo,17.6,70.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 12:00:00,Sao_Paulo,18.7,65.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 13:00:00,Sao_Paulo,19.5,60.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 14:00:00,Sao_Paulo,20.5,55.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 15:00:00,Sao_Paulo,20.3,58.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 16:00:00,Sao_Paulo,19.1,66.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 17:00:00,Sao_Paulo,17.1,81.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 18:00:00,Sao_Paulo,15.8,88.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 19:00:00,Sao_Paulo,15.2,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 20:00:00,Sao_Paulo,14.9,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 21:00:00,Sao_Paulo,15.4,89.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 22:00:00,Sao_Paulo,15.4,89.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-29 23:00:00,Sao_Paulo,15.4,89.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 00:00:00,Sao_Paulo,14.9,93.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 01:00:00,Sao_Paulo,14.7,94.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 02:00:00,Sao_Paulo,14.8,93.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 03:00:00,Sao_Paulo,14.9,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 04:00:00,Sao_Paulo,14.9,93.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 05:00:00,Sao_Paulo,14.9,93.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 06:00:00,Sao_Paulo,14.8,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 07:00:00,Sao_Paulo,14.9,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 08:00:00,Sao_Paulo,15.1,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 09:00:00,Sao_Paulo,15.8,89.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 10:00:00,Sao_Paulo,16.5,86.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 11:00:00,Sao_Paulo,18.2,79.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 12:00:00,Sao_Paulo,19.4,76.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-30 13:00:00,Sao_Paulo,20.8,69.0,0.1,0.1,-0.2542796246003193,Baixo
2026-05-30 14:00:00,Sao_Paulo,20.9,68.0,0.0,0.1,-0.2542796246003193,Baixo
2026-05-30 15:00:00,Sao_Paulo,21.7,65.0,0.0,0.1,-0.2542796246003193,Baixo
2026-05-30 16:00:00,Sao_Paulo,21.8,63.0,0.0,0.1,-0.2542796246003193,Baixo
2026-05-30 17:00:00,Sao_Paulo,21.0,67.0,0.0,0.1,-0.2542796246003193,Baixo
2026-05-30 18:00:00,Sao_Paulo,20.0,72.0,0.0,0.1,-0.2542796246003193,Baixo
2026-05-30 19:00:00,Sao_Paulo,18.2,83.0,0.1,0.2,-0.2542796246003193,Baixo
2026-05-30 20:00:00,Sao_Paulo,16.6,94.0,0.0,0.2,-0.2542796246003193,Baixo
2026-05-30 21:00:00,Sao_Paulo,16.6,93.0,0.0,0.2,-0.2542796246003193,Baixo
2026-05-30 22:00:00,Sao_Paulo,16.7,91.0,0.1,0.3,-0.2542796246003193,Baixo
2026-05-30 23:00:00,Sao_Paulo,16.6,90.0,0.0,0.3,-0.2542796246003193,Baixo
2026-05-31 00:00:00,Sao_Paulo,16.5,90.0,0.0,0.3,-0.2542796246003193,Baixo
2026-05-31 01:00:00,Sao_Paulo,16.3,90.0,0.1,0.4,-0.2542796246003193,Baixo
2026-05-31 02:00:00,Sao_Paulo,16.0,90.0,0.0,0.4,-0.2542796246003193,Baixo
2026-05-31 03:00:00,Sao_Paulo,15.1,95.0,0.0,0.4,-0.2542796246003193,Baixo
2026-05-31 04:00:00,Sao_Paulo,14.6,97.0,0.0,0.4,-0.2542796246003193,Baixo
2026-05-31 05:00:00,Sao_Paulo,14.7,96.0,0.0,0.4,-0.2542796246003193,Baixo
2026-05-31 06:00:00,Sao_Paulo,14.9,93.0,0.0,0.4,-0.2542796246003193,Baixo
2026-05-31 07:00:00,Sao_Paulo,15.1,91.0,0.0,0.4,-0.2542796246003193,Baixo
2026-05-31 08:00:00,Sao_Paulo,15.4,88.0,0.0,0.4,-0.2542796246003193,Baixo
2026-05-31 09:00:00,Sao_Paulo,16.5,83.0,0.0,0.4,-0.2542796246003193,Baixo
2026-05-31 10:00:00,Sao_Paulo,17.1,79.0,0.0,0.4,-0.2542796246003193,Baixo
2026-05-31 11:00:00,Sao_Paulo,18.2,72.0,0.0,0.4,-0.2542796246003193,Baixo
2026-05-31 12:00:00,Sao_Paulo,19.0,67.0,0.0,0.4,-0.2542796246003193,Baixo
2026-05-31 13:00:00,Sao_Paulo,19.8,63.0,0.0,0.3,-0.2542796246003193,Baixo
2026-05-31 14:00:00,Sao_Paulo,20.2,60.0,0.0,0.3,-0.2542796246003193,Baixo
2026-05-31 15:00:00,Sao_Paulo,20.5,59.0,0.0,0.3,-0.2542796246003193,Baixo
2026-05-31 16:00:00,Sao_Paulo,20.4,57.0,0.0,0.3,-0.2542796246003193,Baixo
2026-05-31 17:00:00,Sao_Paulo,19.2,65.0,0.0,0.3,-0.2542796246003193,Baixo
2026-05-31 18:00:00,Sao_Paulo,16.9,85.0,0.0,0.3,-0.2542796246003193,Baixo
2026-05-31 19:00:00,Sao_Paulo,15.8,93.0,0.0,0.2,-0.2542796246003193,Baixo
2026-05-31 20:00:00,Sao_Paulo,15.2,94.0,0.0,0.2,-0.2542796246003193,Baixo
2026-05-31 21:00:00,Sao_Paulo,15.2,93.0,0.0,0.2,-0.2542796246003193,Baixo
2026-05-31 22:00:00,Sao_Paulo,14.6,95.0,0.0,0.1,-0.2542796246003193,Baixo
2026-05-31 23:00:00,Sao_Paulo,14.4,96.0,0.0,0.1,-0.2542796246003193,Baixo
2026-06-01 00:00:00,Sao_Paulo,14.1,97.0,0.0,0.1,-0.2542796246003193,Baixo
2026-06-01 01:00:00,Sao_Paulo,14.0,97.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 02:00:00,Sao_Paulo,13.6,99.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 03:00:00,Sao_Paulo,13.5,98.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 04:00:00,Sao_Paulo,13.2,98.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 05:00:00,Sao_Paulo,13.2,96.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 06:00:00,Sao_Paulo,13.1,96.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 07:00:00,Sao_Paulo,13.1,95.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 08:00:00,Sao_Paulo,13.3,94.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 09:00:00,Sao_Paulo,13.9,93.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 10:00:00,Sao_Paulo,14.9,88.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 11:00:00,Sao_Paulo,15.8,82.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 12:00:00,Sao_Paulo,17.2,73.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 13:00:00,Sao_Paulo,18.6,64.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 14:00:00,Sao_Paulo,19.6,59.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 15:00:00,Sao_Paulo,20.1,53.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 16:00:00,Sao_Paulo,19.5,56.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 17:00:00,Sao_Paulo,17.0,77.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 18:00:00,Sao_Paulo,15.4,85.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 19:00:00,Sao_Paulo,14.7,86.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 20:00:00,Sao_Paulo,13.9,88.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 21:00:00,Sao_Paulo,13.2,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 22:00:00,Sao_Paulo,12.8,95.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-01 23:00:00,Sao_Paulo,12.6,98.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 00:00:00,Sao_Paulo,12.7,97.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 01:00:00,Sao_Paulo,12.6,96.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 02:00:00,Sao_Paulo,12.2,97.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 03:00:00,Sao_Paulo,11.9,97.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 04:00:00,Sao_Paulo,11.6,98.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 05:00:00,Sao_Paulo,11.5,99.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 06:00:00,Sao_Paulo,11.6,99.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 07:00:00,Sao_Paulo,11.6,99.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 08:00:00,Sao_Paulo,12.1,98.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 09:00:00,Sao_Paulo,13.8,88.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 10:00:00,Sao_Paulo,15.6,76.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 11:00:00,Sao_Paulo,18.0,61.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 12:00:00,Sao_Paulo,19.0,55.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 13:00:00,Sao_Paulo,19.2,53.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 14:00:00,Sao_Paulo,19.7,51.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 15:00:00,Sao_Paulo,20.0,49.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 16:00:00,Sao_Paulo,18.4,62.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 17:00:00,Sao_Paulo,16.5,74.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 18:00:00,Sao_Paulo,14.9,85.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 19:00:00,Sao_Paulo,14.2,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 20:00:00,Sao_Paulo,14.1,90.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 21:00:00,Sao_Paulo,14.3,89.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 22:00:00,Sao_Paulo,14.1,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-02 23:00:00,Sao_Paulo,14.1,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 00:00:00,Sao_Paulo,13.9,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 01:00:00,Sao_Paulo,13.8,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 02:00:00,Sao_Paulo,13.8,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 03:00:00,Sao_Paulo,13.8,90.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 04:00:00,Sao_Paulo,13.8,89.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 05:00:00,Sao_Paulo,13.6,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 06:00:00,Sao_Paulo,13.6,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 07:00:00,Sao_Paulo,13.7,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 08:00:00,Sao_Paulo,14.1,88.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 09:00:00,Sao_Paulo,15.1,82.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 10:00:00,Sao_Paulo,16.4,75.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 11:00:00,Sao_Paulo,17.7,67.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 12:00:00,Sao_Paulo,18.8,62.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 13:00:00,Sao_Paulo,19.9,57.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 14:00:00,Sao_Paulo,20.5,53.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 15:00:00,Sao_Paulo,20.3,53.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 16:00:00,Sao_Paulo,19.0,64.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 17:00:00,Sao_Paulo,17.3,77.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 18:00:00,Sao_Paulo,15.8,86.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 19:00:00,Sao_Paulo,15.1,90.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 20:00:00,Sao_Paulo,15.1,90.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 21:00:00,Sao_Paulo,15.1,89.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 22:00:00,Sao_Paulo,15.1,88.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-03 23:00:00,Sao_Paulo,15.1,88.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 00:00:00,Sao_Paulo,15.1,87.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 01:00:00,Sao_Paulo,14.6,90.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 02:00:00,Sao_Paulo,14.4,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 03:00:00,Sao_Paulo,14.4,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 04:00:00,Sao_Paulo,14.4,90.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 05:00:00,Sao_Paulo,14.2,90.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 06:00:00,Sao_Paulo,14.2,90.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 07:00:00,Sao_Paulo,14.4,89.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 08:00:00,Sao_Paulo,15.0,86.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 09:00:00,Sao_Paulo,15.9,81.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 10:00:00,Sao_Paulo,17.2,72.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 11:00:00,Sao_Paulo,18.2,66.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 12:00:00,Sao_Paulo,18.8,64.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 13:00:00,Sao_Paulo,19.8,60.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 14:00:00,Sao_Paulo,19.5,63.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 15:00:00,Sao_Paulo,19.5,63.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 16:00:00,Sao_Paulo,18.6,67.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 17:00:00,Sao_Paulo,17.4,74.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 18:00:00,Sao_Paulo,16.1,81.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 19:00:00,Sao_Paulo,15.2,86.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 20:00:00,Sao_Paulo,14.5,90.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 21:00:00,Sao_Paulo,14.1,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 22:00:00,Sao_Paulo,13.7,93.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-04 23:00:00,Sao_Paulo,13.1,95.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 00:00:00,Sao_Paulo,12.8,95.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 01:00:00,Sao_Paulo,12.4,95.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 02:00:00,Sao_Paulo,12.0,97.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 03:00:00,Sao_Paulo,11.7,99.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 04:00:00,Sao_Paulo,11.5,100.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 05:00:00,Sao_Paulo,11.4,100.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 06:00:00,Sao_Paulo,11.5,99.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 07:00:00,Sao_Paulo,11.9,97.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 08:00:00,Sao_Paulo,12.4,94.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 09:00:00,Sao_Paulo,13.4,87.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 10:00:00,Sao_Paulo,15.0,74.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 11:00:00,Sao_Paulo,17.0,61.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 12:00:00,Sao_Paulo,18.6,52.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 13:00:00,Sao_Paulo,19.5,48.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 14:00:00,Sao_Paulo,20.0,46.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 15:00:00,Sao_Paulo,19.8,47.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 16:00:00,Sao_Paulo,18.6,53.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 17:00:00,Sao_Paulo,16.8,65.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 18:00:00,Sao_Paulo,15.3,77.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 19:00:00,Sao_Paulo,14.5,84.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 20:00:00,Sao_Paulo,14.0,88.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 21:00:00,Sao_Paulo,13.6,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 22:00:00,Sao_Paulo,13.4,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-05 23:00:00,Sao_Paulo,13.1,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 00:00:00,Sao_Paulo,12.9,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 01:00:00,Sao_Paulo,12.6,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 02:00:00,Sao_Paulo,12.1,95.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 03:00:00,Sao_Paulo,11.8,96.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 04:00:00,Sao_Paulo,11.6,96.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 05:00:00,Sao_Paulo,11.4,96.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 06:00:00,Sao_Paulo,11.5,94.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 07:00:00,Sao_Paulo,11.6,93.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 08:00:00,Sao_Paulo,11.9,90.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 09:00:00,Sao_Paulo,12.9,83.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 10:00:00,Sao_Paulo,15.1,70.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 11:00:00,Sao_Paulo,18.0,56.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 12:00:00,Sao_Paulo,20.4,48.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 13:00:00,Sao_Paulo,21.5,44.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 14:00:00,Sao_Paulo,21.9,42.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 15:00:00,Sao_Paulo,21.8,42.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 16:00:00,Sao_Paulo,21.0,45.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 17:00:00,Sao_Paulo,19.5,51.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 18:00:00,Sao_Paulo,18.2,56.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 19:00:00,Sao_Paulo,17.2,62.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 20:00:00,Sao_Paulo,16.2,68.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 21:00:00,Sao_Paulo,15.4,73.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 22:00:00,Sao_Paulo,14.5,77.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-06 23:00:00,Sao_Paulo,13.6,82.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 00:00:00,Sao_Paulo,12.9,85.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 01:00:00,Sao_Paulo,12.1,89.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 02:00:00,Sao_Paulo,11.3,92.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 03:00:00,Sao_Paulo,10.6,95.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 04:00:00,Sao_Paulo,9.8,97.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 05:00:00,Sao_Paulo,8.9,99.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 06:00:00,Sao_Paulo,8.6,99.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 07:00:00,Sao_Paulo,10.3,95.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 08:00:00,Sao_Paulo,10.8,91.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 09:00:00,Sao_Paulo,11.6,84.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 10:00:00,Sao_Paulo,13.1,72.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 11:00:00,Sao_Paulo,15.2,58.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 12:00:00,Sao_Paulo,17.6,45.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 13:00:00,Sao_Paulo,20.0,36.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 14:00:00,Sao_Paulo,21.8,31.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 15:00:00,Sao_Paulo,22.6,29.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 16:00:00,Sao_Paulo,22.5,31.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 17:00:00,Sao_Paulo,21.4,37.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 18:00:00,Sao_Paulo,19.8,47.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 19:00:00,Sao_Paulo,18.0,60.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 20:00:00,Sao_Paulo,16.5,75.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 21:00:00,Sao_Paulo,15.2,87.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 22:00:00,Sao_Paulo,14.5,94.0,0.0,0.0,-0.2542796246003193,Baixo
2026-06-07 23:00:00,Sao_Paulo,13.9,97.0,0.0,0.0,-0.2542796246003193,Baixo
2026-05-06 21:00:00,Guarulhos,20.9,81.0,0.0,0.0,-0.346620124881205,Baixo
2026-05-06 22:00:00,Guarulhos,20.2,85.0,0.0,0.0,-0.346620124881205,Baixo
